n = 10000
i              x              u      rel error
9406       0.940606      0.0593545       -7.07935
9407       0.940706      0.0592546       -7.07935
9408       0.940806      0.0591547       -7.07935
9409       0.940906      0.0590548       -7.07935
9410       0.941006      0.0589549       -7.07935
9411       0.941106       0.058855       -7.07935
9412       0.941206      0.0587551       -7.07935
9413       0.941306      0.0586552       -7.07935
9414       0.941406      0.0585553       -7.07935
9415       0.941506      0.0584554       -7.07935
9416       0.941606      0.0583555       -7.07935
9417       0.941706      0.0582556       -7.07935
9418       0.941806      0.0581557       -7.07935
9419       0.941906      0.0580558       -7.07935
9420       0.942006      0.0579559       -7.07935
9421       0.942106       0.057856       -7.07935
9422       0.942206      0.0577561       -7.07935
9423       0.942306      0.0576562       -7.07935
9424       0.942406      0.0575563       -7.07935
9425       0.942506      0.0574564       -7.07935
9426       0.942606      0.0573565       -7.07935
9427       0.942706      0.0572565       -7.07935
9428       0.942806      0.0571566       -7.07935
9429       0.942906      0.0570567       -7.07935
9430       0.943006      0.0569568       -7.07935
9431       0.943106      0.0568569       -7.07935
9432       0.943206       0.056757       -7.07935
9433       0.943306      0.0566571       -7.07935
9434       0.943406      0.0565572       -7.07935
9435       0.943506      0.0564573       -7.07935
9436       0.943606      0.0563574       -7.07935
9437       0.943706      0.0562575       -7.07935
9438       0.943806      0.0561576       -7.07935
9439       0.943906      0.0560577       -7.07935
9440       0.944006      0.0559578       -7.07935
9441       0.944106      0.0558579       -7.07935
9442       0.944206       0.055758       -7.07935
9443       0.944306      0.0556581       -7.07935
9444       0.944406      0.0555582       -7.07935
9445       0.944506      0.0554582       -7.07935
9446       0.944606      0.0553583       -7.07935
9447       0.944706      0.0552584       -7.07935
9448       0.944806      0.0551585       -7.07935
9449       0.944906      0.0550586       -7.07935
9450       0.945005      0.0549587       -7.07935
9451       0.945105      0.0548588       -7.07935
9452       0.945205      0.0547589       -7.07935
9453       0.945305       0.054659       -7.07935
9454       0.945405      0.0545591       -7.07935
9455       0.945505      0.0544592       -7.07935
9456       0.945605      0.0543593       -7.07935
9457       0.945705      0.0542594       -7.07935
9458       0.945805      0.0541595       -7.07935
9459       0.945905      0.0540595       -7.07935
9460       0.946005      0.0539596       -7.07935
9461       0.946105      0.0538597       -7.07935
9462       0.946205      0.0537598       -7.07935
9463       0.946305      0.0536599       -7.07935
9464       0.946405        0.05356       -7.07935
9465       0.946505      0.0534601       -7.07935
9466       0.946605      0.0533602       -7.07935
9467       0.946705      0.0532603       -7.07935
9468       0.946805      0.0531604       -7.07935
9469       0.946905      0.0530605       -7.07935
9470       0.947005      0.0529606       -7.07935
9471       0.947105      0.0528607       -7.07935
9472       0.947205      0.0527607       -7.07935
9473       0.947305      0.0526608       -7.07935
9474       0.947405      0.0525609       -7.07935
9475       0.947505       0.052461       -7.07935
9476       0.947605      0.0523611       -7.07935
9477       0.947705      0.0522612       -7.07935
9478       0.947805      0.0521613       -7.07935
9479       0.947905      0.0520614       -7.07935
9480       0.948005      0.0519615       -7.07935
9481       0.948105      0.0518616       -7.07935
9482       0.948205      0.0517617       -7.07935
9483       0.948305      0.0516617       -7.07935
9484       0.948405      0.0515618       -7.07935
9485       0.948505      0.0514619       -7.07935
9486       0.948605       0.051362       -7.07935
9487       0.948705      0.0512621       -7.07935
9488       0.948805      0.0511622       -7.07935
9489       0.948905      0.0510623       -7.07935
9490       0.949005      0.0509624       -7.07935
9491       0.949105      0.0508625       -7.07935
9492       0.949205      0.0507626       -7.07935
9493       0.949305      0.0506627       -7.07935
9494       0.949405      0.0505627       -7.07935
9495       0.949505      0.0504628       -7.07935
9496       0.949605      0.0503629       -7.07935
9497       0.949705       0.050263       -7.07935
9498       0.949805      0.0501631       -7.07935
9499       0.949905      0.0500632       -7.07935
9500       0.950005      0.0499633       -7.07935
9501       0.950105      0.0498634       -7.07935
9502       0.950205      0.0497635       -7.07935
9503       0.950305      0.0496635       -7.07935
9504       0.950405      0.0495636       -7.07935
9505       0.950505      0.0494637       -7.07935
9506       0.950605      0.0493638       -7.07935
9507       0.950705      0.0492639       -7.07935
9508       0.950805       0.049164       -7.07935
9509       0.950905      0.0490641       -7.07935
9510       0.951005      0.0489642       -7.07935
9511       0.951105      0.0488643       -7.07935
9512       0.951205      0.0487643       -7.07935
9513       0.951305      0.0486644       -7.07935
9514       0.951405      0.0485645       -7.07935
9515       0.951505      0.0484646       -7.07935
9516       0.951605      0.0483647       -7.07935
9517       0.951705      0.0482648       -7.07935
9518       0.951805      0.0481649       -7.07935
9519       0.951905       0.048065       -7.07935
9520       0.952005      0.0479651       -7.07935
9521       0.952105      0.0478651       -7.07935
9522       0.952205      0.0477652       -7.07935
9523       0.952305      0.0476653       -7.07935
9524       0.952405      0.0475654       -7.07935
9525       0.952505      0.0474655       -7.07935
9526       0.952605      0.0473656       -7.07935
9527       0.952705      0.0472657       -7.07935
9528       0.952805      0.0471658       -7.07935
9529       0.952905      0.0470658       -7.07935
9530       0.953005      0.0469659       -7.07935
9531       0.953105       0.046866       -7.07935
9532       0.953205      0.0467661       -7.07935
9533       0.953305      0.0466662       -7.07935
9534       0.953405      0.0465663       -7.07935
9535       0.953505      0.0464664       -7.07935
9536       0.953605      0.0463664       -7.07935
9537       0.953705      0.0462665       -7.07935
9538       0.953805      0.0461666       -7.07935
9539       0.953905      0.0460667       -7.07935
9540       0.954005      0.0459668       -7.07935
9541       0.954105      0.0458669       -7.07935
9542       0.954205       0.045767       -7.07935
9543       0.954305      0.0456671       -7.07935
9544       0.954405      0.0455671       -7.07935
9545       0.954505      0.0454672       -7.07935
9546       0.954605      0.0453673       -7.07935
9547       0.954705      0.0452674       -7.07935
9548       0.954805      0.0451675       -7.07935
9549       0.954905      0.0450676       -7.07935
9550       0.955004      0.0449677       -7.07935
9551       0.955104      0.0448677       -7.07935
9552       0.955204      0.0447678       -7.07935
9553       0.955304      0.0446679       -7.07935
9554       0.955404       0.044568       -7.07935
9555       0.955504      0.0444681       -7.07935
9556       0.955604      0.0443682       -7.07935
9557       0.955704      0.0442683       -7.07935
9558       0.955804      0.0441683       -7.07935
9559       0.955904      0.0440684       -7.07935
9560       0.956004      0.0439685       -7.07935
9561       0.956104      0.0438686       -7.07935
9562       0.956204      0.0437687       -7.07935
9563       0.956304      0.0436688       -7.07935
9564       0.956404      0.0435688       -7.07935
9565       0.956504      0.0434689       -7.07935
9566       0.956604       0.043369       -7.07935
9567       0.956704      0.0432691       -7.07935
9568       0.956804      0.0431692       -7.07935
9569       0.956904      0.0430693       -7.07935
9570       0.957004      0.0429694       -7.07935
9571       0.957104      0.0428694       -7.07935
9572       0.957204      0.0427695       -7.07935
9573       0.957304      0.0426696       -7.07935
9574       0.957404      0.0425697       -7.07935
9575       0.957504      0.0424698       -7.07935
9576       0.957604      0.0423699       -7.07935
9577       0.957704      0.0422699       -7.07935
9578       0.957804        0.04217       -7.07935
9579       0.957904      0.0420701       -7.07935
9580       0.958004      0.0419702       -7.07935
9581       0.958104      0.0418703       -7.07935
9582       0.958204      0.0417704       -7.07935
9583       0.958304      0.0416704       -7.07935
9584       0.958404      0.0415705       -7.07935
9585       0.958504      0.0414706       -7.07935
9586       0.958604      0.0413707       -7.07935
9587       0.958704      0.0412708       -7.07935
9588       0.958804      0.0411709       -7.07935
9589       0.958904      0.0410709       -7.07935
